,Height,Weight,Medal_Counts,Percentage_Win_H,Percentage_Win_W
2289,179,56,1,4.023773985289622,2.8109909747111206
2290,179,58,1,4.023773985289622,2.9113835095222322
2291,179,98,1,4.023773985289622,4.919234205744461
2292,180,140,1,4.046253169564983,7.027477436777802
2293,180,113,1,4.046253169564983,5.672178216827797
2294,180,82,1,4.046253169564983,4.116093927255569
2295,180,115,1,4.046253169564983,5.772570751638908
2296,180,101,1,4.046253169564983,5.069823007961128
2297,180,127,1,4.046253169564983,6.374925960505577
2298,180,70,1,4.046253169564983,3.513738718388901
2299,180,107,1,4.046253169564983,5.371000612394463
2300,180,111,1,4.046253169564983,5.571785682016685
2301,180,123,1,4.046253169564983,6.174140890883354
2302,180,125,1,4.046253169564983,6.274533425694466
2303,180,99,1,4.046253169564983,4.969430473150016
2304,180,110,1,4.046253169564983,5.521589414611129
2305,180,138,1,4.046253169564983,6.92708490196669
2306,181,128,1,4.068732353840344,6.425122227911133
2307,181,167,1,4.068732353840344,8.382776656727806
2308,181,73,1,4.068732353840344,3.6643275206055677
2309,182,60,1,4.091211538115705,3.0117760443333434
2310,182,96,1,4.091211538115705,4.81884167093335
2311,182,147,1,4.091211538115705,7.378851308616691
2312,182,112,1,4.091211538115705,5.621981949422241
2313,182,84,1,4.091211538115705,4.216486462066681
2314,182,106,1,4.091211538115705,5.320804344988907
2315,182,97,1,4.091211538115705,4.869037938338905
2316,182,140,1,4.091211538115705,7.027477436777802
2317,182,120,1,4.091211538115705,6.023552088666687
2318,182,94,1,4.091211538115705,4.7184491361222385
2319,182,128,1,4.091211538115705,6.425122227911133
2320,182,54,1,4.091211538115705,2.7105984399000094
2321,183,134,1,4.113690722391066,6.726299832344466
2322,183,69,1,4.113690722391066,3.463542450983345
2323,183,57,1,4.113690722391066,2.861187242116676
2324,183,118,1,4.113690722391066,5.923159553855575
2325,183,59,1,4.113690722391066,2.9615797769277874
2326,184,62,1,4.136169906666427,3.112168579144455
2327,184,110,1,4.136169906666427,5.521589414611129
2328,184,99,1,4.136169906666427,4.969430473150016
2329,184,88,1,4.136169906666427,4.417271531688904
2330,184,101,1,4.136169906666427,5.069823007961128
2331,184,142,1,4.136169906666427,7.127869971588912
2332,184,113,1,4.136169906666427,5.672178216827797
2333,184,65,1,4.136169906666427,3.262757381361122
2334,184,91,1,4.136169906666427,4.56786033390557
2335,184,77,1,4.136169906666427,3.8651125902277905
2336,184,83,1,4.136169906666427,4.166290194661125
2337,185,77,1,4.158649090941788,3.8651125902277905
2338,185,116,1,4.158649090941788,5.8227670190444645
2339,185,108,1,4.158649090941788,5.421196879800019
2340,185,61,1,4.158649090941788,3.061972311738899
2341,185,109,1,4.158649090941788,5.471393147205574
2342,185,132,1,4.158649090941788,6.625907297533356
2343,185,130,1,4.158649090941788,6.525514762722244
2344,185,57,1,4.158649090941788,2.861187242116676
2345,185,137,1,4.158649090941788,6.8768886345611335
2346,185,93,1,4.158649090941788,4.668252868716682
2347,185,60,1,4.158649090941788,3.0117760443333434
2348,185,140,1,4.158649090941788,7.027477436777802
2349,185,115,1,4.158649090941788,5.772570751638908
2350,185,92,1,4.158649090941788,4.618056601311126
2351,185,59,1,4.158649090941788,2.9615797769277874
2352,186,112,1,4.181128275217149,5.621981949422241
2353,186,128,1,4.181128275217149,6.425122227911133
2354,186,99,1,4.181128275217149,4.969430473150016
2355,186,65,1,4.181128275217149,3.262757381361122
2357,186,63,1,4.181128275217149,3.1623648465500103
2358,186,125,1,4.181128275217149,6.274533425694466
2359,187,130,1,4.20360745949251,6.525514762722244
2360,187,104,1,4.20360745949251,5.220411810177795
2361,187,65,1,4.20360745949251,3.262757381361122
2362,187,86,1,4.20360745949251,4.316878996877793
2363,187,102,1,4.20360745949251,5.120019275366683
2364,187,67,1,4.20360745949251,3.363149916172233
2365,187,112,1,4.20360745949251,5.621981949422241
2366,187,106,1,4.20360745949251,5.320804344988907
2367,187,66,1,4.20360745949251,3.312953648766678
2368,187,126,1,4.20360745949251,6.3247296931000205
2369,187,128,1,4.20360745949251,6.425122227911133
2370,187,103,1,4.20360745949251,5.170215542772239
2371,188,59,1,4.226086643767871,2.9615797769277874
2372,188,89,1,4.226086643767871,4.467467799094459
2373,188,141,1,4.226086643767871,7.077673704183357
2374,188,86,1,4.226086643767871,4.316878996877793
2375,188,134,1,4.226086643767871,6.726299832344466
2376,188,67,1,4.226086643767871,3.363149916172233
2377,188,108,1,4.226086643767871,5.421196879800019
2378,188,64,1,4.226086643767871,3.2125611139555663
2379,188,125,1,4.226086643767871,6.274533425694466
2380,188,145,1,4.226086643767871,7.278458773805579
2381,188,135,1,4.226086643767871,6.776496099750022
2382,188,115,1,4.226086643767871,5.772570751638908
2383,188,63,1,4.226086643767871,3.1623648465500103
2384,188,106,1,4.226086643767871,5.320804344988907
2385,188,135,1,4.226086643767871,6.776496099750022
2386,188,114,1,4.226086643767871,5.722374484233352
2387,188,69,1,4.226086643767871,3.463542450983345
2388,189,106,1,4.2485658280432315,5.320804344988907
2389,189,99,1,4.2485658280432315,4.969430473150016
2390,189,105,1,4.2485658280432315,5.2706080775833515
2391,189,120,1,4.2485658280432315,6.023552088666687
2392,189,127,1,4.2485658280432315,6.374925960505577
2393,189,108,1,4.2485658280432315,5.421196879800019
2394,189,125,1,4.2485658280432315,6.274533425694466
2395,189,140,1,4.2485658280432315,7.027477436777802
2396,190,109,1,4.271045012318592,5.471393147205574
2397,190,115,1,4.271045012318592,5.772570751638908
2398,190,123,1,4.271045012318592,6.174140890883354
2399,190,89,1,4.271045012318592,4.467467799094459
2400,190,63,1,4.271045012318592,3.1623648465500103
2401,190,132,1,4.271045012318592,6.625907297533356
2402,190,66,1,4.271045012318592,3.312953648766678
2403,190,107,1,4.271045012318592,5.371000612394463
2404,190,103,1,4.271045012318592,5.170215542772239
2405,190,135,1,4.271045012318592,6.776496099750022
2406,190,67,1,4.271045012318592,3.363149916172233
2407,190,64,1,4.271045012318592,3.2125611139555663
2408,190,69,1,4.271045012318592,3.463542450983345
2409,190,68,1,4.271045012318592,3.413346183577789
2410,190,130,1,4.271045012318592,6.525514762722244
2411,191,125,1,4.293524196593954,6.274533425694466
2412,191,110,1,4.293524196593954,5.521589414611129
2413,191,103,1,4.293524196593954,5.170215542772239
2414,191,99,1,4.293524196593954,4.969430473150016
2415,191,74,1,4.293524196593954,3.7145237880111237
2416,191,114,1,4.293524196593954,5.722374484233352
2417,191,115,1,4.293524196593954,5.772570751638908
2418,191,71,1,4.293524196593954,3.563934985794456
2419,191,112,1,4.293524196593954,5.621981949422241
2420,191,123,1,4.293524196593954,6.174140890883354
2421,191,116,1,4.293524196593954,5.8227670190444645
2422,191,130,1,4.293524196593954,6.525514762722244
2423,191,118,1,4.293524196593954,5.923159553855575
2424,191,108,1,4.293524196593954,5.421196879800019
2425,192,126,1,4.316003380869315,6.3247296931000205
2426,192,117,1,4.316003380869315,5.8729632864500205
2427,192,67,1,4.316003380869315,3.363149916172233
2428,192,131,1,4.316003380869315,6.5757110301278
2429,192,81,1,4.316003380869315,4.065897659850013
2430,192,106,1,4.316003380869315,5.320804344988907
2431,192,83,1,4.316003380869315,4.166290194661125
2432,192,160,1,4.316003380869315,8.031402784888916
2433,192,130,1,4.316003380869315,6.525514762722244
2434,192,77,1,4.316003380869315,3.8651125902277905
2435,192,156,1,4.316003380869315,7.830617715266693
2436,192,74,1,4.316003380869315,3.7145237880111237
2437,192,101,1,4.316003380869315,5.069823007961128
2438,193,106,1,4.338482565144676,5.320804344988907
2439,193,154,1,4.338482565144676,7.730225180455581
2440,193,64,1,4.338482565144676,3.2125611139555663
2441,193,126,1,4.338482565144676,6.3247296931000205
2442,193,70,1,4.338482565144676,3.513738718388901
2443,193,125,1,4.338482565144676,6.274533425694466
2444,193,116,1,4.338482565144676,5.8227670190444645
2445,193,74,1,4.338482565144676,3.7145237880111237
2446,194,109,1,4.360961749420037,5.471393147205574
2447,194,71,1,4.360961749420037,3.563934985794456
2448,194,79,1,4.360961749420037,3.965505125038902
2449,194,146,1,4.360961749420037,7.328655041211135
2450,194,81,1,4.360961749420037,4.065897659850013
2451,194,115,1,4.360961749420037,5.772570751638908
2452,194,135,1,4.360961749420037,6.776496099750022
2453,194,75,1,4.360961749420037,3.7647200554166793
2454,194,86,1,4.360961749420037,4.316878996877793
2455,194,74,1,4.360961749420037,3.7145237880111237
2456,194,72,1,4.360961749420037,3.614131253200012
2457,194,118,1,4.360961749420037,5.923159553855575
2458,194,110,1,4.360961749420037,5.521589414611129
2460,194,105,1,4.360961749420037,5.2706080775833515
2461,194,120,1,4.360961749420037,6.023552088666687
2462,195,106,1,4.3834409336953986,5.320804344988907
2463,195,121,1,4.3834409336953986,6.073748356072243
2464,195,125,1,4.3834409336953986,6.274533425694466
2465,195,62,1,4.3834409336953986,3.112168579144455
2466,195,73,1,4.3834409336953986,3.6643275206055677
2467,195,81,1,4.3834409336953986,4.065897659850013
2468,195,109,1,4.3834409336953986,5.471393147205574
2469,196,107,1,4.405920117970759,5.371000612394463
2470,196,113,1,4.405920117970759,5.672178216827797
2471,196,114,1,4.405920117970759,5.722374484233352
2472,196,182,1,4.405920117970759,9.13572066781114
2474,196,74,1,4.405920117970759,3.7145237880111237
2475,196,102,1,4.405920117970759,5.120019275366683
2476,196,124,1,4.405920117970759,6.22433715828891
2477,196,106,1,4.405920117970759,5.320804344988907
2478,196,72,1,4.405920117970759,3.614131253200012
2479,197,107,1,4.42839930224612,5.371000612394463
2480,197,160,1,4.42839930224612,8.031402784888916
2481,197,108,1,4.42839930224612,5.421196879800019
2482,197,102,1,4.42839930224612,5.120019275366683
2483,197,114,1,4.42839930224612,5.722374484233352
2484,197,105,1,4.42839930224612,5.2706080775833515
2485,198,109,1,4.450878486521481,5.471393147205574
2486,198,70,1,4.450878486521481,3.513738718388901
2487,198,81,1,4.450878486521481,4.065897659850013
2488,198,117,1,4.450878486521481,5.8729632864500205
2489,198,120,1,4.450878486521481,6.023552088666687
2490,198,78,1,4.450878486521481,3.9153088576333466
2491,198,107,1,4.450878486521481,5.371000612394463
2492,198,84,1,4.450878486521481,4.216486462066681
2493,198,108,1,4.450878486521481,5.421196879800019
2494,199,88,1,4.473357670796842,4.417271531688904
2495,199,108,1,4.473357670796842,5.421196879800019
2496,199,89,1,4.473357670796842,4.467467799094459
2497,199,91,1,4.473357670796842,4.56786033390557
2498,199,80,1,4.473357670796842,4.015701392444458
2499,199,115,1,4.473357670796842,5.772570751638908
2500,199,78,1,4.473357670796842,3.9153088576333466
2501,199,75,1,4.473357670796842,3.7647200554166793
2502,199,97,1,4.473357670796842,4.869037938338905
2503,199,118,1,4.473357670796842,5.923159553855575
2504,200,119,1,4.495836855072203,5.973355821261131
2505,200,125,1,4.495836855072203,6.274533425694466
2506,200,111,1,4.495836855072203,5.571785682016685
2507,200,128,1,4.495836855072203,6.425122227911133
2508,200,108,1,4.495836855072203,5.421196879800019
2509,200,101,1,4.495836855072203,5.069823007961128
2510,201,126,1,4.518316039347564,6.3247296931000205
2511,201,108,1,4.518316039347564,5.421196879800019
2512,201,83,1,4.518316039347564,4.166290194661125
2513,201,109,1,4.518316039347564,5.471393147205574
2514,201,84,1,4.518316039347564,4.216486462066681
2515,201,85,1,4.518316039347564,4.266682729472237
2516,201,125,1,4.518316039347564,6.274533425694466
2517,201,97,1,4.518316039347564,4.869037938338905
2518,201,94,1,4.518316039347564,4.7184491361222385
2519,201,75,1,4.518316039347564,3.7647200554166793
2520,201,103,1,4.518316039347564,5.170215542772239
2521,201,107,1,4.518316039347564,5.371000612394463
2522,201,130,1,4.518316039347564,6.525514762722244
2523,202,109,1,4.540795223622925,5.471393147205574
2524,202,82,1,4.540795223622925,4.116093927255569
2525,202,92,1,4.540795223622925,4.618056601311126
2526,202,102,1,4.540795223622925,5.120019275366683
2528,203,90,1,4.563274407898286,4.517664066500015
2529,203,112,1,4.563274407898286,5.621981949422241
2530,203,130,1,4.563274407898286,6.525514762722244
2531,203,80,1,4.563274407898286,4.015701392444458
2532,203,86,1,4.563274407898286,4.316878996877793
2533,203,84,1,4.563274407898286,4.216486462066681
2534,203,99,1,4.563274407898286,4.969430473150016
2535,203,108,1,4.563274407898286,5.421196879800019
2536,203,107,1,4.563274407898286,5.371000612394463
2537,204,94,1,4.5857535921736465,4.7184491361222385
2538,204,112,1,4.5857535921736465,5.621981949422241
2539,204,132,1,4.5857535921736465,6.625907297533356
2540,204,120,1,4.5857535921736465,6.023552088666687
2541,204,111,1,4.5857535921736465,5.571785682016685
2542,204,101,1,4.5857535921736465,5.069823007961128
2543,204,103,1,4.5857535921736465,5.170215542772239
2544,204,107,1,4.5857535921736465,5.371000612394463
2545,205,92,1,4.608232776449008,4.618056601311126
2546,205,86,1,4.608232776449008,4.316878996877793
2547,205,108,1,4.608232776449008,5.421196879800019
2548,205,106,1,4.608232776449008,5.320804344988907
2549,205,118,1,4.608232776449008,5.923159553855575
2550,205,103,1,4.608232776449008,5.170215542772239
2551,206,114,1,4.630711960724369,5.722374484233352
2552,206,99,1,4.630711960724369,4.969430473150016
2553,206,88,1,4.630711960724369,4.417271531688904
2555,206,106,1,4.630711960724369,5.320804344988907
2556,206,109,1,4.630711960724369,5.471393147205574
2557,206,90,1,4.630711960724369,4.517664066500015
2558,206,110,1,4.630711960724369,5.521589414611129
2559,207,110,1,4.65319114499973,5.521589414611129
2560,207,103,1,4.65319114499973,5.170215542772239
2561,207,90,1,4.65319114499973,4.517664066500015
2562,207,92,1,4.65319114499973,4.618056601311126
2563,207,96,1,4.65319114499973,4.81884167093335
2564,207,109,1,4.65319114499973,5.471393147205574
2565,208,97,1,4.675670329275091,4.869037938338905
2566,208,118,1,4.675670329275091,5.923159553855575
2567,208,90,1,4.675670329275091,4.517664066500015
2568,208,98,1,4.675670329275091,4.919234205744461
2569,208,93,1,4.675670329275091,4.668252868716682
2570,209,103,1,4.698149513550453,5.170215542772239
2571,209,115,1,4.698149513550453,5.772570751638908
2572,209,114,1,4.698149513550453,5.722374484233352
2573,209,93,1,4.698149513550453,4.668252868716682
2574,209,100,1,4.698149513550453,5.019626740555572
2575,210,124,1,4.720628697825814,6.22433715828891
2576,210,104,1,4.720628697825814,5.220411810177795
2577,210,118,1,4.720628697825814,5.923159553855575
2578,210,112,1,4.720628697825814,5.621981949422241
2579,210,122,1,4.720628697825814,6.123944623477798
2580,210,108,1,4.720628697825814,5.421196879800019
2581,210,140,1,4.720628697825814,7.027477436777802
2582,211,107,1,4.7431078821011745,5.371000612394463
2583,211,122,1,4.7431078821011745,6.123944623477798
2584,211,113,1,4.7431078821011745,5.672178216827797
2585,211,97,1,4.7431078821011745,4.869037938338905
2586,212,110,1,4.765587066376535,5.521589414611129
2587,212,100,1,4.765587066376535,5.019626740555572
2588,212,95,1,4.765587066376535,4.768645403527794
2589,212,97,1,4.765587066376535,4.869037938338905
2590,213,130,1,4.788066250651896,6.525514762722244
2591,213,102,1,4.788066250651896,5.120019275366683
2592,213,104,1,4.788066250651896,5.220411810177795
2593,213,117,1,4.788066250651896,5.8729632864500205
2594,214,135,1,4.810545434927257,6.776496099750022
2595,214,126,1,4.810545434927257,6.3247296931000205
2596,215,90,1,4.833024619202618,4.517664066500015
2597,215,101,1,4.833024619202618,5.069823007961128
2598,216,113,1,4.855503803477979,5.672178216827797
2599,216,137,1,4.855503803477979,6.8768886345611335
2600,218,110,1,4.900462172028701,5.521589414611129
2601,219,104,1,4.9229413563040625,5.220411810177795
2602,220,112,1,4.945420540579423,5.621981949422241
2603,223,102,1,5.012858093405506,5.120019275366683
